#           x             y             z             p           U_x           U_y           U_z
      1.42188      0.078125           0.5       36.1599       29.6406       2.60797  -1.83874e-19
       1.4375      0.078125           0.5       34.4006       29.8835       2.65492   1.57214e-20
      1.45312      0.078125           0.5       31.3558       29.6004       2.66205  -3.17028e-19
      1.46875      0.078125           0.5       31.9949        29.831       2.71887   1.99984e-19
      1.48438      0.078125           0.5       31.4831       29.9956       2.80322   6.84094e-20


         -0.5       0.09375           0.5       -12.865       37.6839       11.3178   1.07952e-20
    -0.484375       0.09375           0.5      -12.8883       37.6677       11.4463  -3.45603e-20
     -0.46875       0.09375           0.5      -14.4764        37.658       11.5786  -6.10324e-21
    -0.453125       0.09375           0.5      -14.7552        37.631       11.7085   4.75935e-20
      -0.4375       0.09375           0.5       -15.728        37.616       11.8719  -3.97319e-20
    -0.421875       0.09375           0.5       -17.699       37.6019       12.0302  -5.14809e-21
     -0.40625       0.09375           0.5      -19.3633       37.5941       12.2043   5.30118e-20
    -0.390625       0.09375           0.5      -20.7334       37.5675        12.365  -5.73596e-20
       -0.375       0.09375           0.5      -23.1309       37.5545       12.5596   6.55766e-20
    -0.359375       0.09375           0.5      -24.8869       37.5435       12.7521   2.63768e-20
     -0.34375       0.09375           0.5      -26.3474       37.5119       12.9689   1.86332e-20
    -0.328125       0.09375           0.5      -29.3252       37.5014       13.2058   6.31874e-21
      -0.3125       0.09375           0.5      -31.5686        37.475       13.4626  -2.78187e-20
    -0.296875       0.09375           0.5      -35.5927       37.4668       13.7484  -8.14664e-21
     -0.28125       0.09375           0.5      -39.5872       37.4638       14.0382  -4.73304e-20
    -0.265625       0.09375           0.5      -44.2592       37.4775       14.3556  -9.08279e-20
        -0.25       0.09375           0.5       -49.043       37.4735        14.691   4.60331e-20
    -0.234375       0.09375           0.5      -52.4648       37.4527        15.062  -3.77911e-19
     -0.21875       0.09375           0.5      -62.6836        37.501       15.4512   6.42474e-20
    -0.203125       0.09375           0.5      -71.5935       37.5102       15.9184  -1.25013e-20
      -0.1875       0.09375           0.5      -78.2201        37.509       16.4727  -1.23137e-19
    -0.171875       0.09375           0.5      -91.3927       37.6001       17.0164    9.6682e-21
     -0.15625       0.09375           0.5       -107.23       37.7022       17.6416  -2.71426e-20
    -0.140625       0.09375           0.5      -122.528       37.8458       18.3686  -1.93763e-19
       -0.125       0.09375           0.5      -143.646       38.0042       19.0933   9.37156e-21
    -0.109375       0.09375           0.5      -170.963        38.283       19.9667   7.16566e-20
     -0.09375       0.09375           0.5      -210.879       38.7514       21.0545   7.14496e-20
    -0.078125       0.09375           0.5      -248.831       39.1615       22.0101   1.48517e-20
      -0.0625       0.09375           0.5      -315.212       40.0205       23.2139  -5.86497e-19
    -0.046875       0.09375           0.5       -383.27       40.9694       24.5034  -1.27648e-19
     -0.03125       0.09375           0.5       -475.48       42.3775       25.7036   2.32216e-19
    -0.015625       0.09375           0.5          -583       44.2058       26.8191  -2.26124e-19
 -1.05168e-17       0.09375           0.5      -703.502       46.2576       27.3734  -2.90919e-19
     0.015625       0.09375           0.5       -840.13       48.6489       27.7213   7.77361e-20
      0.03125       0.09375           0.5      -963.547       51.0512       27.3541   1.24677e-19
     0.046875       0.09375           0.5       -1081.8       53.3597       26.4716   2.26379e-19
       0.0625       0.09375           0.5      -1183.57        55.452       25.1077   -5.0134e-20
     0.078125       0.09375           0.5      -1269.24       57.3455       23.5606   1.83113e-19
      0.09375       0.09375           0.5      -1329.64       59.3415       21.8394    4.8478e-19
     0.109375       0.09375           0.5      -1380.53       61.1566       19.7344   7.52912e-20
        0.125       0.09375           0.5      -1427.88        59.822        17.252  -2.68132e-21
     0.140625       0.09375           0.5      -1428.75        33.215       8.37531  -3.45322e-20


       0.4375       0.09375           0.5      -583.245       15.6671      -2.01771  -3.45886e-19
     0.453125       0.09375           0.5       -525.43       32.0868      -4.31775  -4.97043e-19
      0.46875       0.09375           0.5      -500.302       35.2918      -5.02056  -3.67608e-20
     0.484375       0.09375           0.5      -465.346       36.9837      -5.18945   2.07856e-19
          0.5       0.09375           0.5      -429.295       38.0538      -5.41126   3.59238e-20
     0.515625       0.09375           0.5      -404.545       38.6894      -5.42404   -3.9285e-19
      0.53125       0.09375           0.5      -374.794       38.9809       -5.4155   1.73154e-19
     0.546875       0.09375           0.5      -350.803       39.2222      -5.49003   6.97721e-20
       0.5625       0.09375           0.5      -326.728       39.2435      -5.49546   1.10069e-19
     0.578125       0.09375           0.5      -302.454        39.398      -5.49912  -5.65161e-20
      0.59375       0.09375           0.5      -277.449        39.287      -5.45886   2.34365e-19
     0.609375       0.09375           0.5      -259.034        39.129      -5.38828   1.13693e-19
        0.625       0.09375           0.5      -237.561        38.992      -5.30303   9.58496e-21
     0.640625       0.09375           0.5      -218.759       38.7059      -5.18861   4.26642e-20
      0.65625       0.09375           0.5      -199.182       38.5675      -5.03848    1.6794e-19
     0.671875       0.09375           0.5      -181.334       38.2939       -4.9142   3.01286e-20
       0.6875       0.09375           0.5      -165.912       38.0323      -4.77861   3.52582e-20
     0.703125       0.09375           0.5      -149.171       37.7665      -4.64078  -1.84558e-19
      0.71875       0.09375           0.5      -133.198       37.4496      -4.49609  -2.44745e-20
     0.734375       0.09375           0.5      -119.333       37.1831      -4.34886   3.14902e-20
         0.75       0.09375           0.5      -105.105       36.8966      -4.19234  -3.74313e-20
     0.765625       0.09375           0.5      -91.3797        36.609      -4.02291   2.96533e-20
      0.78125       0.09375           0.5      -78.4797       36.3343       -3.8408   2.10881e-20
     0.796875       0.09375           0.5      -65.9499       36.0609      -3.67286   6.51049e-21
       0.8125       0.09375           0.5      -54.0737       35.8283      -3.48616  -8.82373e-21
     0.828125       0.09375           0.5      -43.0221       35.5543      -3.30902   1.50232e-20
      0.84375       0.09375           0.5      -31.7391       35.2602      -3.13285   5.39239e-21
     0.859375       0.09375           0.5      -21.1725       35.0577      -2.91783  -4.97509e-20
        0.875       0.09375           0.5      -11.1877       34.7891      -2.74235  -3.27396e-21
     0.890625       0.09375           0.5      -1.37693       34.5586      -2.53014  -3.25808e-22
      0.90625       0.09375           0.5       8.21701       34.3198      -2.32061  -1.49138e-21
     0.921875       0.09375           0.5       17.5126       34.0703      -2.10436   5.56558e-21
       0.9375       0.09375           0.5       26.8181       33.8219      -1.86303  -4.48661e-21
     0.953125       0.09375           0.5       34.6766       33.6228      -1.61475   3.41064e-20
      0.96875       0.09375           0.5       42.7054       33.3913       -1.3506  -1.09788e-20
     0.984375       0.09375           0.5       49.1053        33.199      -1.04664  -1.72559e-20
            1       0.09375           0.5       54.8981       33.0343     -0.760428   4.47557e-22
      1.01562       0.09375           0.5       59.0452       32.9096     -0.469888  -3.87182e-20
      1.03125       0.09375           0.5       61.6909       32.7937     -0.161904   9.43414e-20
      1.04688       0.09375           0.5       63.2504       32.7191      0.107593  -3.25619e-20
       1.0625       0.09375           0.5       63.1156       32.6855      0.397644   1.34265e-20
      1.07812       0.09375           0.5       64.0813       32.6635      0.620335   1.38444e-19
      1.09375       0.09375           0.5         62.15       32.5807      0.851687  -2.04697e-20
      1.10938       0.09375           0.5       62.2078       32.5782       1.04038    -1.391e-19
        1.125       0.09375           0.5       59.9142       32.5316       1.20462  -9.86698e-21
      1.14062       0.09375           0.5       58.8448       32.5164       1.36636  -7.57366e-21
      1.15625       0.09375           0.5       55.7753       32.4583       1.52047   1.53095e-20
      1.17188       0.09375           0.5       54.8172       32.4036       1.62749  -9.55407e-20
       1.1875       0.09375           0.5        52.417       32.3621       1.75443   4.96859e-20
      1.20312       0.09375           0.5        51.865       32.2983       1.87547     1.618e-19
      1.21875       0.09375           0.5       49.5242       32.1442        1.9288  -5.07838e-20
      1.23438       0.09375           0.5       50.4457       32.2691       1.94335   3.46682e-19
         1.25       0.09375           0.5       47.3752       32.1136       2.10557  -1.70324e-19
      1.26562       0.09375           0.5       47.3933       31.9354        2.1803   2.59237e-20
      1.28125       0.09375           0.5       44.5974       31.8421       2.24968  -1.97707e-20
      1.29688       0.09375           0.5       41.7862       31.6882        2.2947   -6.9279e-20
       1.3125       0.09375           0.5       40.7055       31.8908         2.329  -2.56083e-20
      1.32812       0.09375           0.5       37.2045       31.5942       2.39015  -6.86315e-20
      1.34375       0.09375           0.5       38.3601       31.4872       2.43694   2.30105e-19
      1.35938       0.09375           0.5       37.1017       31.2388       2.45207   -9.0509e-20
        1.375       0.09375           0.5       36.2312       31.1455       2.46963  -2.24818e-21
      1.39062       0.09375           0.5       35.5046       31.0271       2.50929  -3.00834e-20
      1.40625       0.09375           0.5       35.0777       30.9279       2.53707  -1.04831e-19
      1.42188       0.09375           0.5       31.9085       30.8348         2.589   9.59145e-21
       1.4375       0.09375           0.5       31.0763       30.8535       2.66812  -1.63128e-19
      1.45312       0.09375           0.5       31.3734       30.7093       2.69697   1.26457e-19
      1.46875       0.09375           0.5       30.5344       30.7034        2.7415   4.11749e-20
      1.48438       0.09375           0.5       30.2445       30.7203       2.77535   1.28716e-19


         -0.5      0.109375           0.5      -17.5507       37.8042       11.3239   7.54125e-21
    -0.484375      0.109375           0.5      -18.7898       37.7964       11.4527   5.79173e-20
     -0.46875      0.109375           0.5      -19.6589       37.7882        11.586   -7.9918e-21
    -0.453125      0.109375           0.5      -20.4765       37.7662       11.7395  -1.03718e-19
      -0.4375      0.109375           0.5      -21.9833       37.7626       11.8805  -3.02904e-20
    -0.421875      0.109375           0.5      -24.4553       37.7708        12.046   5.08468e-21
     -0.40625      0.109375           0.5      -25.9444       37.7633       12.2221   9.15693e-20
    -0.390625      0.109375           0.5      -28.6375       37.7562       12.3884   1.18853e-20
       -0.375      0.109375           0.5      -30.5628       37.7451       12.5777   1.02763e-19
    -0.359375      0.109375           0.5      -32.6206       37.7368       12.7685    8.9445e-20
     -0.34375      0.109375           0.5      -35.2368       37.7371        12.981   2.03721e-20
    -0.328125      0.109375           0.5      -38.1968       37.7353       13.2193   1.22135e-20
      -0.3125      0.109375           0.5       -42.007       37.7443        13.474  -7.40878e-21
    -0.296875      0.109375           0.5      -45.8941       37.7518       13.7311  -2.82925e-20
     -0.28125      0.109375           0.5      -50.6542       37.7711        14.021  -2.84421e-21
    -0.265625      0.109375           0.5      -55.5359       37.7933       14.3201  -9.12344e-20
        -0.25      0.109375           0.5      -62.1547       37.8273       14.6558   2.58939e-19
    -0.234375      0.109375           0.5      -67.8711       37.8445        15.076    3.6169e-19
     -0.21875      0.109375           0.5      -76.1136       37.9021       15.4242  -2.69914e-20
    -0.203125      0.109375           0.5      -86.4257        37.981       15.8658  -1.46596e-19
      -0.1875      0.109375           0.5      -97.2602       38.0515       16.3816  -1.26317e-20
    -0.171875      0.109375           0.5      -112.999       38.2025       16.9183  -8.84454e-21
     -0.15625      0.109375           0.5      -127.819       38.3516       17.4972   3.03708e-20
    -0.140625      0.109375           0.5      -143.736       38.5271       18.0933   -1.3674e-20
       -0.125      0.109375           0.5      -172.646       38.8564       18.7816   3.60257e-20
    -0.109375      0.109375           0.5      -201.942       39.1736       19.6327  -3.96372e-20
     -0.09375      0.109375           0.5       -240.35       39.7223       20.4031    3.2066e-22
    -0.078125      0.109375           0.5      -275.949       40.2623       21.3837  -3.87818e-20
      -0.0625      0.109375           0.5      -335.579       41.0654       22.3008  -2.66005e-20
    -0.046875      0.109375           0.5      -402.361       42.1646        23.282  -6.58204e-19
     -0.03125      0.109375           0.5      -482.337       43.4885       24.1182  -4.55956e-20
    -0.015625      0.109375           0.5      -577.171         45.01       24.9763  -3.26766e-19
 -2.92735e-18      0.109375           0.5      -668.912        46.791       25.4181   1.21664e-18
     0.015625      0.109375           0.5      -776.286       48.7786       25.3876   5.83383e-19
      0.03125      0.109375           0.5       -879.04       50.8222       25.1576   1.80023e-19
     0.046875      0.109375           0.5      -990.189       52.8673       24.4513   3.38209e-19
       0.0625      0.109375           0.5      -1064.11          54.6       23.3335  -4.62562e-19
     0.078125      0.109375           0.5      -1137.21       56.1488       21.9275   1.19057e-19
      0.09375      0.109375           0.5      -1195.11       57.4454       20.2861  -2.58675e-18
     0.109375      0.109375           0.5      -1239.57       58.6311       18.5698  -3.47127e-19
        0.125      0.109375           0.5         -1264       59.5623       16.8333   5.58572e-19
     0.140625      0.109375           0.5      -1290.86       60.5901       15.1147   4.67945e-20
      0.15625      0.109375           0.5      -1298.74       61.2083        13.239   2.49797e-19
     0.171875      0.109375           0.5      -1287.93       61.1168       11.2946   2.02235e-19
       0.1875      0.109375           0.5       -1293.7       60.2998       9.61113  -1.57086e-20
     0.203125      0.109375           0.5      -1261.42       57.6371       7.03313  -2.89652e-19
      0.21875      0.109375           0.5       -1245.2       53.2768       5.55818  -7.56011e-21
     0.234375      0.109375           0.5      -1220.38       52.1707       3.27411  -2.81881e-20
         0.25      0.109375           0.5      -1172.92       39.2493       1.70039  -1.58202e-19
     0.265625      0.109375           0.5      -1035.66       44.6654      0.863609   2.19152e-22
      0.28125      0.109375           0.5      -1069.55       39.1334    -0.0394061  -3.66298e-19
     0.296875      0.109375           0.5       -1008.4       44.0938       -1.2249  -2.02696e-19
       0.3125      0.109375           0.5      -936.258       44.5863      -1.98638  -1.17944e-19
     0.328125      0.109375           0.5      -946.608       45.6277      -3.06086   3.95585e-19
      0.34375      0.109375           0.5      -818.641       46.2919      -3.31881   5.48288e-19
     0.359375      0.109375           0.5      -767.087       46.4932      -3.74642   5.59221e-19
        0.375      0.109375           0.5      -726.154       46.3019      -4.16413   3.98101e-19
     0.390625      0.109375           0.5      -678.978        46.107      -4.27622  -1.55197e-19
      0.40625      0.109375           0.5      -643.658       46.1215       -4.5869  -2.08676e-19
     0.421875      0.109375           0.5      -598.958        46.141      -4.93257  -4.16051e-19
       0.4375      0.109375           0.5      -563.391       45.7542      -5.04675   9.60493e-21
     0.453125      0.109375           0.5      -527.202       45.4236      -5.19065   2.19921e-20
      0.46875      0.109375           0.5      -493.384       45.0546      -5.30753  -3.18842e-19
     0.484375      0.109375           0.5       -460.17       44.5971      -5.35066  -3.76676e-20
          0.5      0.109375           0.5      -428.835       44.1908      -5.40906  -5.77516e-19
     0.515625      0.109375           0.5      -400.596       43.7045      -5.36799   5.64196e-20
      0.53125      0.109375           0.5      -374.536       43.2793      -5.34063    2.4395e-19
     0.546875      0.109375           0.5      -350.449       42.8694      -5.30366   3.67208e-20
       0.5625      0.109375           0.5      -325.924       42.4055      -5.26017  -1.79071e-19
     0.578125      0.109375           0.5      -303.046       41.9589      -5.21556  -2.34958e-20
      0.59375      0.109375           0.5      -280.958       41.5087      -5.14013   2.22928e-20
     0.609375      0.109375           0.5      -259.756       41.0833      -5.06071    1.5027e-19
        0.625      0.109375           0.5      -239.404       40.6562      -4.95467   2.84304e-19
     0.640625      0.109375           0.5      -220.614       40.2481      -4.83275  -4.76571e-20
      0.65625      0.109375           0.5       -202.37       39.8521      -4.71177   6.92865e-21
     0.671875      0.109375           0.5      -184.439        39.485      -4.58172    7.7646e-22
       0.6875      0.109375           0.5      -168.267       39.0938      -4.46358  -2.09612e-19
     0.703125      0.109375           0.5      -152.745        38.735      -4.31985  -4.65952e-20
      0.71875      0.109375           0.5      -137.551        38.401      -4.18842  -6.01337e-20
     0.734375      0.109375           0.5       -123.12       38.0639      -4.04052   1.56999e-20
         0.75      0.109375           0.5      -109.027       37.7507      -3.87921   1.58496e-20
     0.765625      0.109375           0.5      -95.8667       37.4449      -3.73074   6.85435e-20
      0.78125      0.109375           0.5      -83.1883       37.1435       -3.5587  -1.99766e-20
     0.796875      0.109375           0.5      -71.1549       36.8598      -3.39454   1.91534e-21
       0.8125      0.109375           0.5      -59.3573       36.5787      -3.21875   1.51737e-20
     0.828125      0.109375           0.5       -47.873       36.3003      -3.05007  -3.36001e-20
      0.84375      0.109375           0.5      -37.6977       36.0453      -2.87113   4.56505e-20
     0.859375      0.109375           0.5      -27.0267        35.767      -2.69789   1.14198e-21
        0.875      0.109375           0.5      -16.4137        35.535      -2.48476  -3.44723e-21
     0.890625      0.109375           0.5      -7.01877       35.2944      -2.29065   5.66413e-22
      0.90625      0.109375           0.5       1.99267       35.0455       -2.0792   3.84004e-23
     0.921875      0.109375           0.5        10.556       34.8207      -1.87192   -6.3027e-21
       0.9375      0.109375           0.5       18.9793       34.6205      -1.64627  -1.92745e-21
     0.953125      0.109375           0.5       26.8507       34.3973      -1.38802  -3.63083e-22
      0.96875      0.109375           0.5       34.0382       34.2018      -1.16682   3.57943e-20
     0.984375      0.109375           0.5       39.5565       34.0241     -0.898441  -6.73567e-20
            1      0.109375           0.5        44.726        33.879     -0.635104  -1.02351e-19
      1.01562      0.109375           0.5       49.9944        33.756     -0.342775   1.09975e-20
      1.03125      0.109375           0.5       52.3294       33.6537    -0.0809643   2.58741e-20
      1.04688      0.109375           0.5        55.114       33.5828      0.179395    1.0906e-21
       1.0625      0.109375           0.5       56.9301       33.5016      0.427412   4.35653e-20
      1.07812      0.109375           0.5         55.63       33.4871      0.655656  -1.13709e-20
      1.09375      0.109375           0.5       55.9527       33.4585      0.855213    2.6562e-21
      1.10938      0.109375           0.5       55.3593       33.4462       1.04981   1.96625e-20
        1.125      0.109375           0.5       54.8293       33.4238       1.22808   1.42128e-19
      1.14062      0.109375           0.5       53.2392       33.3958       1.38833   4.09064e-21
      1.15625      0.109375           0.5       52.2253       33.3937       1.53232   6.44197e-20
      1.17188      0.109375           0.5       50.3468       33.3636       1.66171  -2.71363e-20
       1.1875      0.109375           0.5       50.9413       33.3578       1.75607  -2.02477e-19
      1.20312      0.109375           0.5       48.5837        33.329       1.90826  -1.09696e-20
      1.21875      0.109375           0.5       46.4852       33.2809       2.03737   -6.6069e-21
      1.23438      0.109375           0.5       44.7676       33.2292       2.05714  -7.80413e-20
         1.25      0.109375           0.5       43.2676         33.25       2.12795  -5.88235e-20
      1.26562      0.109375           0.5       42.9266       33.1575       2.24165   7.87385e-21
      1.28125      0.109375           0.5       40.8161       33.0081       2.31702   8.71602e-20
      1.29688      0.109375           0.5       39.5285       32.9804       2.38391   8.23514e-20
       1.3125      0.109375           0.5       38.7569       33.0039       2.45641  -1.60473e-20
      1.32812      0.109375           0.5       37.2458        32.852       2.48545   8.15613e-20
      1.34375      0.109375           0.5       36.0298        32.873       2.53144   2.79548e-19
      1.35938      0.109375           0.5       35.5514       32.5966       2.55433   2.85953e-20
        1.375      0.109375           0.5       34.8332       32.5351       2.57824  -1.42402e-19
      1.39062      0.109375           0.5       34.0644       32.3187       2.62721  -6.33604e-20
      1.40625      0.109375           0.5       33.3395       32.3736       2.71268   -1.6331e-20
      1.42188      0.109375           0.5       31.8656       32.1762         2.692  -1.01932e-19
       1.4375      0.109375           0.5       30.3132       32.0685       2.73393  -7.96279e-20
      1.45312      0.109375           0.5       29.6098       31.9653       2.76247  -4.39576e-20
      1.46875      0.109375           0.5       29.3371        31.867       2.78855  -7.53322e-20
      1.48438      0.109375           0.5       29.1414       31.8001       2.81628  -6.32023e-20
         -0.5         0.125           0.5      -22.1857       37.9227        11.335  -5.91738e-21
    -0.484375         0.125           0.5      -23.5608       37.9247       11.4572   1.51991e-20
     -0.46875         0.125           0.5      -24.9065       37.9183       11.5936  -4.80549e-21
    -0.453125         0.125           0.5      -26.1499       37.9099       11.7368   6.44899e-21
      -0.4375         0.125           0.5      -27.9845       37.9147       11.8816    4.8152e-20
    -0.421875         0.125           0.5      -30.5564       37.9269        12.043  -6.93441e-21
     -0.40625         0.125           0.5      -33.3053       37.9444       12.2081  -5.82151e-21
    -0.390625         0.125           0.5      -35.4668       37.9374       12.3818  -3.24567e-22
       -0.375         0.125           0.5      -38.2169       37.9532       12.5705   4.74491e-21
    -0.359375         0.125           0.5      -39.7941       37.9424       12.7583  -1.15463e-19
     -0.34375         0.125           0.5      -43.3617       37.9599       12.9688   7.68697e-20
    -0.328125         0.125           0.5      -46.9632       37.9751       13.1991   2.79868e-19
      -0.3125         0.125           0.5      -51.3013       37.9956        13.448  -1.15209e-19
    -0.296875         0.125           0.5      -55.8118       38.0246       13.7055   -1.7869e-19
     -0.28125         0.125           0.5      -61.2371       38.0568       13.9906   2.25138e-19
    -0.265625         0.125           0.5      -66.9771       38.1003       14.2883   8.08876e-21
        -0.25         0.125           0.5      -73.6433       38.1618        14.607    -5.248e-20
    -0.234375         0.125           0.5      -82.3051       38.2289       14.9616  -6.14298e-20
     -0.21875         0.125           0.5      -90.8638        38.322        15.354  -8.43748e-20
    -0.203125         0.125           0.5      -101.823       38.4619       15.7821   9.42286e-21
      -0.1875         0.125           0.5      -115.736        38.561       16.2558  -5.42707e-20
    -0.171875         0.125           0.5      -129.409        38.733        16.747   1.54676e-20
     -0.15625         0.125           0.5      -145.408       38.9183       17.2504   1.06192e-19
    -0.140625         0.125           0.5      -169.066        39.214       17.9317   7.44473e-20
       -0.125         0.125           0.5      -194.707       39.5477       18.5188  -2.03939e-20
    -0.109375         0.125           0.5      -220.776       39.9543       19.2493   1.97674e-19
     -0.09375         0.125           0.5      -255.993       40.4419       19.8762   5.36122e-20
    -0.078125         0.125           0.5      -298.608       41.1269       20.6152  -3.86085e-20
      -0.0625         0.125           0.5      -353.385       41.9956       21.4043  -1.96273e-19
    -0.046875         0.125           0.5      -413.176       42.9582       22.1184  -1.80309e-19
     -0.03125         0.125           0.5       -477.84       44.1886       22.7956   1.86443e-18
    -0.015625         0.125           0.5      -552.365       45.5287        23.199   1.98663e-19
 -7.22946e-16         0.125           0.5      -639.864       47.1517       23.5812  -2.51317e-19
     0.015625         0.125           0.5      -727.906       48.8474       23.5882  -9.03152e-20
      0.03125         0.125           0.5      -811.837       50.5998       23.2859  -3.83646e-19
     0.046875         0.125           0.5      -891.943       52.2098       22.6802   1.25825e-19
       0.0625         0.125           0.5      -969.427       53.8359       21.7463  -2.96091e-19
     0.078125         0.125           0.5      -1031.96       55.2338       20.5538   -4.5377e-20
      0.09375         0.125           0.5      -1083.98       56.4272        19.181  -1.81702e-19
     0.109375         0.125           0.5      -1126.25       57.3707       17.6605  -2.06016e-20
        0.125         0.125           0.5      -1156.28       58.1138       16.0725   1.00812e-19
     0.140625         0.125           0.5      -1175.95       58.6863       14.4508  -5.36225e-20
      0.15625         0.125           0.5      -1185.51       59.1003       12.7753   9.37579e-20
     0.171875         0.125           0.5      -1188.03       59.3947       11.0916    4.4781e-19
       0.1875         0.125           0.5      -1184.89       59.4919       9.47161  -5.78403e-20
     0.203125         0.125           0.5      -1163.74       59.5345       7.85617  -4.32766e-19
      0.21875         0.125           0.5      -1148.11       59.5099       6.40827  -7.70352e-19
     0.234375         0.125           0.5      -1128.45       59.3049       4.75155   4.32329e-19
         0.25         0.125           0.5      -1086.31       58.7288       3.30104   9.75633e-20
     0.265625         0.125           0.5      -1040.84       57.9198        2.0079   1.70903e-19
      0.28125         0.125           0.5      -996.091       57.0694      0.800038   1.02719e-20
     0.296875         0.125           0.5      -947.195       56.0557     -0.272059   1.40656e-19
       0.3125         0.125           0.5       -897.46       55.1135      -1.15551   7.02228e-20
     0.328125         0.125           0.5      -851.114       54.2793      -1.91612   2.78201e-21
      0.34375         0.125           0.5      -796.252       53.0546      -2.59694   8.07662e-19
     0.359375         0.125           0.5      -749.289       52.1435      -3.07874  -4.37034e-20
        0.375         0.125           0.5      -704.061       51.2287      -3.44081   2.81446e-19
     0.390625         0.125           0.5      -659.893       50.3106      -3.74194  -3.40112e-19
      0.40625         0.125           0.5      -624.281        49.523      -4.02558   3.28705e-19
     0.421875         0.125           0.5      -587.041       48.7542      -4.25847   1.78509e-19
       0.4375         0.125           0.5       -551.48       47.9959       -4.4465  -1.12989e-19
     0.453125         0.125           0.5      -518.906       47.2947      -4.59791   9.85513e-21
      0.46875         0.125           0.5      -484.825       46.5707      -4.70176  -1.14834e-19
     0.484375         0.125           0.5      -456.226       45.9369      -4.78124   3.81904e-21
          0.5         0.125           0.5      -425.494       45.2734       -4.8088  -4.68669e-20
     0.515625         0.125           0.5      -397.542       44.6658      -4.81917   3.30593e-20
      0.53125         0.125           0.5      -371.889       44.0995      -4.81923  -8.60642e-20
     0.546875         0.125           0.5      -347.862       43.5647      -4.80735  -9.80234e-21
       0.5625         0.125           0.5      -324.664       43.0535      -4.77094  -1.60486e-19
     0.578125         0.125           0.5      -301.944       42.5557      -4.71921   6.38199e-20
      0.59375         0.125           0.5      -280.583       42.0725      -4.67051   2.66389e-20
     0.609375         0.125           0.5      -259.983       41.6187      -4.59862    1.3052e-19
        0.625         0.125           0.5      -240.789       41.1778      -4.52272   -1.1513e-19
     0.640625         0.125           0.5      -221.864       40.7504      -4.42235  -8.81204e-20
      0.65625         0.125           0.5      -203.968       40.3507      -4.31653  -1.90516e-19
     0.671875         0.125           0.5      -187.245        39.963      -4.20975  -2.01139e-19
       0.6875         0.125           0.5       -170.55       39.5986       -4.0865   2.20207e-19
     0.703125         0.125           0.5      -155.574       39.2538      -3.97256   4.11743e-21
      0.71875         0.125           0.5      -141.504       38.9133      -3.84765  -1.13045e-20
     0.734375         0.125           0.5      -126.875        38.588      -3.71168  -2.54492e-20
         0.75         0.125           0.5      -113.295       38.2707      -3.57254  -3.74995e-20
     0.765625         0.125           0.5      -100.006       37.9603      -3.41151    2.9668e-19
      0.78125         0.125           0.5      -87.9832       37.6693       -3.2755   2.22181e-20
     0.796875         0.125           0.5      -75.0506       37.3728      -3.11364   5.46917e-22
       0.8125         0.125           0.5      -64.1158       37.1032      -2.94662   -2.1713e-20
     0.828125         0.125           0.5       -53.042        36.835      -2.78064   3.59487e-21
      0.84375         0.125           0.5      -42.7095       36.5817      -2.60851  -8.08276e-21
     0.859375         0.125           0.5      -31.8461       36.3087      -2.42859  -2.50775e-20
        0.875         0.125           0.5      -22.0953        36.088      -2.23703  -3.37445e-20
     0.890625         0.125           0.5      -13.4549       35.8528      -2.05784  -1.22368e-20
      0.90625         0.125           0.5       -4.3972       35.6318      -1.86071   3.39272e-21
     0.921875         0.125           0.5       3.79478       35.4061      -1.64904   6.02438e-21
       0.9375         0.125           0.5       12.2105        35.197      -1.44276   1.07848e-20
     0.953125         0.125           0.5       19.1412       35.0285      -1.21029   3.81013e-21
      0.96875         0.125           0.5       26.4349       34.8408     -0.969707   2.53746e-21
     0.984375         0.125           0.5       31.6568       34.6871     -0.735018  -1.31615e-20
            1         0.125           0.5        36.731        34.547     -0.483187   2.93804e-20
      1.01562         0.125           0.5       41.2416       34.4213     -0.241684   7.29798e-20
      1.03125         0.125           0.5       44.2425       34.3224    -0.0037794  -2.14068e-20
      1.04688         0.125           0.5       46.9982       34.2364      0.223685  -9.26672e-21
       1.0625         0.125           0.5        47.872       34.1884      0.468311   -1.7015e-20
      1.07812         0.125           0.5       49.5031       34.1085      0.689059  -4.22697e-20
      1.09375         0.125           0.5       48.9676       34.0921       0.88678   1.43533e-19
      1.10938         0.125           0.5       49.0868       34.0836       1.08036   3.63326e-22
        1.125         0.125           0.5       49.1558       34.0789       1.24231   2.88237e-20
      1.14062         0.125           0.5       47.7259       34.0656       1.40065  -3.89416e-20
      1.15625         0.125           0.5       47.5218        34.049       1.54567  -2.75195e-20
      1.17188         0.125           0.5       46.1201       34.0532        1.7027  -4.04987e-19
       1.1875         0.125           0.5       45.5043       33.9918       1.79823  -3.53718e-20
      1.20312         0.125           0.5       43.8699       33.9819         1.923    2.9252e-20
      1.21875         0.125           0.5       42.0125       33.9927       2.03869   8.70448e-21
      1.23438         0.125           0.5         42.04        33.932       2.10493  -3.31484e-20
         1.25         0.125           0.5       40.7175       33.9408       2.19646  -9.20693e-20
      1.26562         0.125           0.5       38.2239       33.9355        2.2876   2.37469e-19
      1.28125         0.125           0.5       38.7659       33.8917       2.34983   5.30729e-20
      1.29688         0.125           0.5       37.8717       33.9052       2.41855   5.02178e-20
       1.3125         0.125           0.5       37.5284       33.8701       2.48104   3.46136e-20
